call_id,call_satisfaction_grade,call_response_time
9357,9,EXCESSIVE
9358,7,EXCESSIVE
9359,7,SHORT
9360,2,EXCESSIVE
9361,2,EXCESSIVE
9362,6,SHORT
9363,4,SHORT
9364,6,ACCEPTABLE
9365,4,SHORT
9366,2,EXCESSIVE
9367,3,SHORT
9368,1,ACCEPTABLE
9369,3,SHORT
9370,2,EXCESSIVE
9371,8,EXCESSIVE
9372,3,EXCESSIVE
9373,2,ACCEPTABLE
9374,8,EXCESSIVE
9375,9,EXCESSIVE
9376,1,EXCESSIVE
9377,2,ACCEPTABLE
9378,3,SHORT
9379,8,ACCEPTABLE
9380,4,EXCESSIVE
9381,7,EXCESSIVE
9382,1,EXCESSIVE
9383,9,SHORT
9384,4,ACCEPTABLE
9385,5,ACCEPTABLE
9386,6,ACCEPTABLE
9387,1,ACCEPTABLE
9388,6,SHORT
9389,3,EXCESSIVE
9390,9,SHORT
9391,5,SHORT
9392,1,ACCEPTABLE
9393,6,EXCESSIVE
9394,4,EXCESSIVE
9395,6,EXCESSIVE
9396,8,SHORT
9397,1,ACCEPTABLE
9398,2,SHORT
9399,5,ACCEPTABLE
9400,9,ACCEPTABLE
9401,9,EXCESSIVE
9402,7,ACCEPTABLE
9403,8,ACCEPTABLE
9404,3,EXCESSIVE
9405,6,ACCEPTABLE
9406,7,EXCESSIVE
9407,4,SHORT
9408,9,SHORT
9409,4,ACCEPTABLE
9410,1,SHORT
9411,8,ACCEPTABLE
9412,5,ACCEPTABLE
9413,7,EXCESSIVE
9414,2,SHORT
9415,9,SHORT
9416,4,SHORT
9417,8,ACCEPTABLE
9418,6,EXCESSIVE
9419,1,ACCEPTABLE
9420,2,SHORT
9421,5,SHORT
9422,2,ACCEPTABLE
9423,7,ACCEPTABLE
9424,9,ACCEPTABLE
9425,4,EXCESSIVE
9426,4,SHORT
9427,2,ACCEPTABLE
9428,4,EXCESSIVE
9429,1,ACCEPTABLE
9430,8,SHORT
9431,3,ACCEPTABLE
9432,3,ACCEPTABLE
9433,5,ACCEPTABLE
9434,3,EXCESSIVE
9435,8,ACCEPTABLE
9436,2,EXCESSIVE
9437,2,SHORT
9438,9,SHORT
9439,9,SHORT
9440,3,SHORT
9441,9,EXCESSIVE
9442,5,ACCEPTABLE
9443,2,EXCESSIVE
9444,3,SHORT
9445,2,SHORT
9446,3,EXCESSIVE
9447,5,EXCESSIVE
9448,6,ACCEPTABLE
9449,4,ACCEPTABLE
9450,2,ACCEPTABLE
9451,4,SHORT
9452,6,SHORT
9453,5,ACCEPTABLE
9454,6,EXCESSIVE
9455,1,ACCEPTABLE
9456,8,ACCEPTABLE
9457,2,EXCESSIVE
9458,6,ACCEPTABLE
9459,2,ACCEPTABLE
9460,2,ACCEPTABLE
9461,3,SHORT
9462,7,SHORT
9463,3,EXCESSIVE
9464,9,SHORT
9465,7,SHORT
9466,6,SHORT
9467,3,EXCESSIVE
9468,1,EXCESSIVE
9469,2,EXCESSIVE
9470,4,EXCESSIVE
9471,9,EXCESSIVE
9472,2,SHORT
9473,4,ACCEPTABLE
9474,6,EXCESSIVE
9475,2,EXCESSIVE
9476,3,SHORT
9477,2,SHORT
9478,1,SHORT
9479,9,EXCESSIVE
9480,9,ACCEPTABLE
9481,5,SHORT
9482,1,ACCEPTABLE
9483,6,EXCESSIVE
9484,6,ACCEPTABLE
9485,9,ACCEPTABLE
9486,8,SHORT
9487,3,ACCEPTABLE
9488,9,EXCESSIVE
9489,4,EXCESSIVE
9490,2,EXCESSIVE
9491,1,ACCEPTABLE
9492,8,EXCESSIVE
9493,3,EXCESSIVE
9494,4,SHORT
9495,2,EXCESSIVE
9496,1,ACCEPTABLE
9497,4,SHORT
9498,5,ACCEPTABLE
9499,1,ACCEPTABLE
9500,3,EXCESSIVE
9501,3,SHORT
9502,2,SHORT
9503,7,ACCEPTABLE
9504,1,SHORT
9505,6,ACCEPTABLE
9506,6,ACCEPTABLE
9507,5,ACCEPTABLE
9508,6,EXCESSIVE
9509,8,EXCESSIVE
9510,8,EXCESSIVE
9511,9,ACCEPTABLE
9512,9,SHORT
9513,2,EXCESSIVE
9514,2,SHORT
9515,5,ACCEPTABLE
9516,1,ACCEPTABLE
9517,9,EXCESSIVE
9518,8,EXCESSIVE
9519,9,EXCESSIVE
9520,7,SHORT
9521,9,ACCEPTABLE
9522,2,SHORT
9523,9,ACCEPTABLE
9524,8,ACCEPTABLE
9525,7,SHORT
9526,7,ACCEPTABLE
9527,6,ACCEPTABLE
9528,6,ACCEPTABLE
9529,6,ACCEPTABLE
9530,2,ACCEPTABLE
9531,3,ACCEPTABLE
9532,8,ACCEPTABLE
9533,9,SHORT
9534,8,SHORT
9535,3,EXCESSIVE
9536,2,EXCESSIVE
9537,3,EXCESSIVE
9538,4,SHORT
9539,1,SHORT
9540,2,ACCEPTABLE
9541,5,ACCEPTABLE
9542,1,SHORT
9543,2,EXCESSIVE
9544,7,SHORT
9545,2,ACCEPTABLE
9546,8,ACCEPTABLE
9547,9,ACCEPTABLE
9548,1,EXCESSIVE
9549,2,EXCESSIVE
9550,1,ACCEPTABLE
9551,1,SHORT
9552,1,SHORT
9553,8,SHORT
9554,7,SHORT
9555,9,ACCEPTABLE
9556,7,ACCEPTABLE
9557,4,EXCESSIVE
9558,7,SHORT
9559,9,SHORT
9560,9,SHORT
9561,9,EXCESSIVE
9562,7,EXCESSIVE
9563,1,ACCEPTABLE
9564,5,ACCEPTABLE
9565,5,SHORT
9566,9,SHORT
9567,4,SHORT
9568,6,SHORT
9569,7,SHORT
9570,1,SHORT
9571,8,ACCEPTABLE
9572,7,SHORT
9573,7,EXCESSIVE
9574,9,ACCEPTABLE
9575,9,SHORT
9576,2,ACCEPTABLE
9577,2,EXCESSIVE
9578,3,ACCEPTABLE
9579,3,EXCESSIVE
9580,1,ACCEPTABLE
9581,4,ACCEPTABLE
9582,5,EXCESSIVE
9583,3,EXCESSIVE
9584,2,EXCESSIVE
9585,1,SHORT
9586,8,ACCEPTABLE
9587,3,EXCESSIVE
9588,6,SHORT
9589,4,EXCESSIVE
9590,3,ACCEPTABLE
9591,6,ACCEPTABLE
9592,4,ACCEPTABLE
9593,7,EXCESSIVE
9594,9,SHORT
9595,7,ACCEPTABLE
9596,8,ACCEPTABLE
9597,3,ACCEPTABLE
9598,5,ACCEPTABLE
9599,3,EXCESSIVE
9600,9,SHORT
9601,4,ACCEPTABLE
9602,2,ACCEPTABLE
9603,5,SHORT
9604,1,EXCESSIVE
9605,6,ACCEPTABLE
9606,4,ACCEPTABLE
9607,1,SHORT
9608,4,EXCESSIVE
9609,4,SHORT
9610,8,EXCESSIVE
9611,6,SHORT
9612,9,SHORT
9613,5,ACCEPTABLE
9614,3,SHORT
9615,6,EXCESSIVE
9616,1,ACCEPTABLE
9617,5,SHORT
9618,3,SHORT
9619,9,EXCESSIVE
9620,5,SHORT
9621,4,SHORT
9622,9,ACCEPTABLE
9623,6,ACCEPTABLE
9624,2,EXCESSIVE
9625,8,ACCEPTABLE
9626,4,EXCESSIVE
9627,6,EXCESSIVE
9628,8,ACCEPTABLE
9629,4,EXCESSIVE
9630,7,EXCESSIVE
9631,4,ACCEPTABLE
9632,1,ACCEPTABLE
9633,5,ACCEPTABLE
9634,5,SHORT
9635,3,EXCESSIVE
9636,4,ACCEPTABLE
9637,4,EXCESSIVE
9638,7,ACCEPTABLE
9639,3,EXCESSIVE
9640,5,ACCEPTABLE
9641,8,EXCESSIVE
9642,1,EXCESSIVE
9643,4,SHORT
9644,1,ACCEPTABLE
9645,5,ACCEPTABLE
9646,5,SHORT
9647,1,SHORT
9648,6,ACCEPTABLE
9649,4,SHORT
9650,9,SHORT
9651,8,ACCEPTABLE
9652,7,SHORT
9653,8,EXCESSIVE
9654,4,ACCEPTABLE
9655,9,SHORT
9656,1,ACCEPTABLE
9657,5,EXCESSIVE
9658,7,SHORT
9659,9,ACCEPTABLE
9660,7,SHORT
9661,6,ACCEPTABLE
9662,5,ACCEPTABLE
9663,5,SHORT
9664,7,ACCEPTABLE
9665,5,ACCEPTABLE
9666,7,SHORT
9667,7,EXCESSIVE
9668,1,EXCESSIVE
9669,2,EXCESSIVE
9670,3,ACCEPTABLE
9671,9,SHORT
9672,9,EXCESSIVE
9673,4,SHORT
9674,2,EXCESSIVE
9675,6,ACCEPTABLE
9676,7,EXCESSIVE
9677,5,EXCESSIVE
9678,3,ACCEPTABLE
9679,4,EXCESSIVE
9680,1,SHORT
9681,6,EXCESSIVE
9682,1,ACCEPTABLE
9683,5,EXCESSIVE
9684,9,EXCESSIVE
9685,6,EXCESSIVE
9686,8,ACCEPTABLE
9687,8,SHORT
9688,8,SHORT
9689,2,EXCESSIVE
9690,3,SHORT
9691,9,EXCESSIVE
9692,3,SHORT
9693,4,EXCESSIVE
9694,2,ACCEPTABLE
9695,6,ACCEPTABLE
9696,6,ACCEPTABLE
9697,4,SHORT
9698,2,SHORT
9699,3,SHORT
9700,1,SHORT
9701,3,ACCEPTABLE
9702,4,ACCEPTABLE
9703,4,SHORT
9704,4,ACCEPTABLE
9705,3,SHORT
9706,8,ACCEPTABLE
9707,7,SHORT
9708,3,EXCESSIVE
9709,9,ACCEPTABLE
9710,2,SHORT
9711,9,SHORT
9712,6,EXCESSIVE
9713,9,SHORT
9714,7,EXCESSIVE
9715,9,EXCESSIVE
9716,8,ACCEPTABLE
9717,9,SHORT
9718,3,SHORT
9719,1,EXCESSIVE
9720,6,SHORT
9721,8,SHORT
9722,5,SHORT
9723,2,EXCESSIVE
9724,7,ACCEPTABLE
9725,7,ACCEPTABLE
9726,9,SHORT
9727,6,EXCESSIVE
9728,3,EXCESSIVE
9729,1,EXCESSIVE
9730,4,ACCEPTABLE
9731,1,EXCESSIVE
9732,1,EXCESSIVE
9733,7,ACCEPTABLE
9734,2,EXCESSIVE
9735,4,SHORT
9736,3,SHORT
9737,7,EXCESSIVE
9738,8,SHORT
9739,6,ACCEPTABLE
9740,9,ACCEPTABLE
9741,2,SHORT
9742,2,EXCESSIVE
9743,5,ACCEPTABLE
9744,5,SHORT
9745,3,ACCEPTABLE
9746,9,SHORT
9747,3,ACCEPTABLE
9748,9,SHORT
9749,6,SHORT
9750,9,SHORT
9751,9,SHORT
9752,4,ACCEPTABLE
9753,6,EXCESSIVE
9754,9,SHORT
9755,2,ACCEPTABLE
9756,1,SHORT
9757,3,EXCESSIVE
9758,9,EXCESSIVE
9759,5,EXCESSIVE
9760,5,SHORT
9761,6,SHORT
9762,1,ACCEPTABLE
9763,8,EXCESSIVE
9764,3,EXCESSIVE
9765,4,EXCESSIVE
9766,1,EXCESSIVE
9767,1,EXCESSIVE
9768,7,SHORT
9769,5,SHORT
9770,8,EXCESSIVE
9771,9,EXCESSIVE
9772,2,SHORT
9773,4,EXCESSIVE
9774,1,EXCESSIVE
9775,1,SHORT
9776,4,SHORT
9777,8,EXCESSIVE
9778,1,SHORT
9779,7,ACCEPTABLE
9780,4,ACCEPTABLE
9781,9,ACCEPTABLE
9782,2,ACCEPTABLE
9783,2,SHORT
9784,9,SHORT
9785,3,EXCESSIVE
9786,1,EXCESSIVE
9787,1,EXCESSIVE
9788,5,SHORT
9789,9,EXCESSIVE
9790,1,ACCEPTABLE
9791,1,SHORT
9792,7,EXCESSIVE
9793,5,SHORT
9794,4,ACCEPTABLE
9795,1,ACCEPTABLE
9796,2,EXCESSIVE
9797,9,SHORT
9798,6,SHORT
9799,6,SHORT
9800,6,SHORT
9801,6,SHORT
9802,4,SHORT
9803,9,ACCEPTABLE
9804,7,SHORT
9805,9,ACCEPTABLE
9806,3,EXCESSIVE
9807,4,EXCESSIVE
9808,2,SHORT
9809,9,SHORT
9810,5,EXCESSIVE
9811,3,ACCEPTABLE
9812,9,SHORT
9813,9,SHORT
9814,4,ACCEPTABLE
9815,2,ACCEPTABLE
9816,1,ACCEPTABLE
9817,5,ACCEPTABLE
9818,8,EXCESSIVE
9819,8,EXCESSIVE
9820,8,ACCEPTABLE
9821,2,ACCEPTABLE
9822,5,SHORT
9823,2,EXCESSIVE
9824,8,ACCEPTABLE
9825,4,EXCESSIVE
9826,1,EXCESSIVE
9827,9,ACCEPTABLE
9828,6,ACCEPTABLE
9829,9,EXCESSIVE
9830,1,SHORT
9831,5,EXCESSIVE
9832,2,SHORT
9833,8,ACCEPTABLE
9834,1,ACCEPTABLE
9835,4,ACCEPTABLE
9836,3,EXCESSIVE
9837,1,ACCEPTABLE
9838,6,ACCEPTABLE
9839,6,EXCESSIVE
9840,9,SHORT
9841,6,EXCESSIVE
9842,9,SHORT
9843,1,SHORT
9844,6,ACCEPTABLE
9845,5,ACCEPTABLE
9846,7,EXCESSIVE
9847,7,ACCEPTABLE
9848,4,EXCESSIVE
9849,9,EXCESSIVE
9850,6,ACCEPTABLE
9851,8,EXCESSIVE
9852,7,EXCESSIVE
9853,4,SHORT
9854,1,EXCESSIVE
9855,1,SHORT
9856,3,ACCEPTABLE
9857,9,ACCEPTABLE
9858,9,SHORT
9859,4,EXCESSIVE
9860,9,ACCEPTABLE
9861,9,EXCESSIVE
9862,7,SHORT
9863,5,ACCEPTABLE
9864,8,EXCESSIVE
9865,3,SHORT
9866,7,SHORT
9867,2,SHORT
9868,1,ACCEPTABLE
9869,6,ACCEPTABLE
9870,6,ACCEPTABLE
9871,7,SHORT
9872,7,EXCESSIVE
9873,5,EXCESSIVE
9874,9,EXCESSIVE
9875,9,ACCEPTABLE
9876,3,ACCEPTABLE
9877,8,ACCEPTABLE
9878,4,SHORT
9879,3,SHORT
9880,3,ACCEPTABLE
9881,1,EXCESSIVE
9882,3,EXCESSIVE
9883,4,EXCESSIVE
9884,6,ACCEPTABLE
9885,9,ACCEPTABLE
9886,5,EXCESSIVE
9887,3,SHORT
9888,5,SHORT
9889,9,SHORT
9890,5,ACCEPTABLE
9891,3,EXCESSIVE
9892,1,EXCESSIVE
9893,4,EXCESSIVE
9894,7,ACCEPTABLE
9895,7,EXCESSIVE
9896,6,EXCESSIVE
9897,2,EXCESSIVE
9898,2,ACCEPTABLE
9899,7,EXCESSIVE
9900,8,SHORT
9901,7,SHORT
9902,8,ACCEPTABLE
9903,2,SHORT
9904,3,SHORT
9905,8,SHORT
9906,4,SHORT
9907,3,EXCESSIVE
9908,1,ACCEPTABLE
9909,5,ACCEPTABLE
9910,5,EXCESSIVE
9911,1,ACCEPTABLE
9912,2,ACCEPTABLE
9913,2,EXCESSIVE
9914,1,SHORT
9915,3,ACCEPTABLE
9916,6,EXCESSIVE
9917,9,SHORT
9918,1,SHORT
9919,1,ACCEPTABLE
9920,2,ACCEPTABLE
9921,9,ACCEPTABLE
9922,1,EXCESSIVE
9923,8,EXCESSIVE
9924,6,ACCEPTABLE
9925,1,ACCEPTABLE
9926,7,EXCESSIVE
9927,8,ACCEPTABLE
9928,3,ACCEPTABLE
9929,7,EXCESSIVE
9930,9,SHORT
9931,1,SHORT
9932,8,SHORT
9933,6,SHORT
9934,1,EXCESSIVE
9935,7,EXCESSIVE
9936,4,ACCEPTABLE
9937,2,ACCEPTABLE
9938,4,EXCESSIVE
9939,7,ACCEPTABLE
9940,8,ACCEPTABLE
9941,6,ACCEPTABLE
9942,4,ACCEPTABLE
9943,9,EXCESSIVE
9944,6,EXCESSIVE
9945,3,ACCEPTABLE
9946,8,ACCEPTABLE
9947,2,SHORT
9948,5,EXCESSIVE
9949,8,ACCEPTABLE
9950,9,ACCEPTABLE
9951,8,EXCESSIVE
9952,1,SHORT
9953,7,ACCEPTABLE
9954,2,ACCEPTABLE
9955,7,EXCESSIVE
9956,4,ACCEPTABLE
9957,4,ACCEPTABLE
9958,9,SHORT
9959,7,ACCEPTABLE
9960,4,ACCEPTABLE
9961,1,ACCEPTABLE
9962,1,SHORT
9963,3,SHORT
9964,3,EXCESSIVE
9965,5,EXCESSIVE
9966,9,ACCEPTABLE
9967,8,ACCEPTABLE
9968,4,SHORT
9969,3,SHORT
9970,7,SHORT
9971,4,EXCESSIVE
9972,4,EXCESSIVE
9973,1,SHORT
9974,8,EXCESSIVE
9975,1,ACCEPTABLE
9976,2,SHORT
9977,9,ACCEPTABLE
9978,7,EXCESSIVE
9979,5,EXCESSIVE
9980,1,ACCEPTABLE
9981,4,SHORT
9982,7,EXCESSIVE
9983,8,EXCESSIVE
9984,1,EXCESSIVE
9985,6,EXCESSIVE
9986,9,SHORT
9987,9,ACCEPTABLE
9988,9,EXCESSIVE
9989,5,EXCESSIVE
9990,5,SHORT
9991,3,EXCESSIVE
9992,5,EXCESSIVE
9993,9,EXCESSIVE
9994,4,EXCESSIVE
9995,5,ACCEPTABLE
9996,1,SHORT
9997,2,EXCESSIVE
9998,4,SHORT
9999,3,ACCEPTABLE
10000,2,EXCESSIVE
