call_id,client_id,dept_id,tele_id,salary,date,call_satisfaction_grade,call_response_time
2171,222,DEPT_CANCEL,27,900,415,2,ACCEPTABLE
2172,453,DEPT_MAIN,152,1000,647,8,EXCESSIVE
2173,13,DEPT_CANCEL,48,1000,530,8,ACCEPTABLE
2174,1252,DEPT_CANCEL,242,900,536,9,ACCEPTABLE
2175,886,DEPT_SUPPORT,225,900,148,4,SHORT
2176,1148,DEPT_SUPPORT,233,1000,98,5,SHORT
2177,51,DEPT_SALES,102,900,268,1,SHORT
2178,585,DEPT_SUPPORT,180,1200,3,1,SHORT
2179,347,DEPT_SUPPORT,175,1000,480,1,EXCESSIVE
2180,679,DEPT_MAIN,132,900,194,1,EXCESSIVE
2181,668,DEPT_MAIN,214,1000,320,7,ACCEPTABLE
2182,763,DEPT_SALES,117,1000,31,2,EXCESSIVE
2183,1138,DEPT_SALES,143,900,410,3,SHORT
2184,868,DEPT_MAIN,113,1200,127,6,ACCEPTABLE
2185,1233,DEPT_SALES,149,1200,463,4,SHORT
2186,93,DEPT_CANCEL,12,1000,20,3,SHORT
2187,1452,DEPT_SALES,115,900,663,3,ACCEPTABLE
2188,1359,DEPT_CANCEL,156,1000,289,1,ACCEPTABLE
2189,549,DEPT_SUPPORT,107,1200,449,2,SHORT
2190,501,DEPT_CANCEL,46,900,96,5,EXCESSIVE
2191,212,DEPT_SALES,249,1200,651,8,ACCEPTABLE
2192,774,DEPT_CANCEL,62,1000,477,3,SHORT
2193,910,DEPT_MAIN,167,1200,486,3,SHORT
2194,739,DEPT_CANCEL,98,1000,150,6,ACCEPTABLE
2195,325,DEPT_SALES,231,1200,90,9,ACCEPTABLE
2196,79,DEPT_SALES,212,900,523,4,EXCESSIVE
2197,161,DEPT_SUPPORT,51,1200,48,8,SHORT
2198,1465,DEPT_SUPPORT,214,1000,195,2,EXCESSIVE
2199,1152,DEPT_SALES,80,1000,84,9,ACCEPTABLE
2200,1317,DEPT_SALES,95,1000,599,2,ACCEPTABLE
2201,783,DEPT_CANCEL,17,1200,341,9,EXCESSIVE
2202,1308,DEPT_SALES,218,1000,684,4,SHORT
2203,334,DEPT_MAIN,245,900,469,9,SHORT
2204,630,DEPT_SUPPORT,150,1000,5,5,SHORT
2205,129,DEPT_SUPPORT,20,1200,274,2,ACCEPTABLE
2206,284,DEPT_CANCEL,176,1000,105,5,SHORT
2207,1361,DEPT_MAIN,20,1200,249,2,EXCESSIVE
2208,779,DEPT_SALES,93,900,288,6,EXCESSIVE
2209,1311,DEPT_CANCEL,249,1200,160,1,SHORT
2210,1332,DEPT_CANCEL,34,900,665,2,SHORT
2211,725,DEPT_SUPPORT,197,1200,17,9,EXCESSIVE
2212,234,DEPT_SALES,37,1200,268,2,SHORT
2213,126,DEPT_CANCEL,163,1200,642,9,SHORT
2214,799,DEPT_MAIN,72,1200,249,7,SHORT
2215,1059,DEPT_CANCEL,100,1000,230,8,SHORT
2216,596,DEPT_CANCEL,209,1000,207,6,SHORT
2217,541,DEPT_SALES,90,1200,419,5,SHORT
2218,144,DEPT_SUPPORT,38,1200,300,3,ACCEPTABLE
2219,1396,DEPT_SALES,109,1200,601,3,EXCESSIVE
2220,1469,DEPT_SALES,248,1000,549,3,EXCESSIVE
2221,610,DEPT_CANCEL,187,1200,241,9,EXCESSIVE
2222,734,DEPT_SALES,201,1000,302,4,ACCEPTABLE
2223,896,DEPT_SALES,114,1000,48,7,EXCESSIVE
2224,1472,DEPT_MAIN,5,1200,575,3,EXCESSIVE
2225,942,DEPT_SUPPORT,73,1000,343,2,EXCESSIVE
2226,357,DEPT_CANCEL,99,1200,162,4,EXCESSIVE
2227,1060,DEPT_SALES,210,900,171,9,EXCESSIVE
2228,906,DEPT_MAIN,69,1200,193,6,ACCEPTABLE
2229,1194,DEPT_CANCEL,155,1000,280,3,EXCESSIVE
2230,1084,DEPT_CANCEL,12,1000,581,3,SHORT
2231,777,DEPT_CANCEL,17,1200,636,2,ACCEPTABLE
2232,4,DEPT_CANCEL,181,1200,181,7,ACCEPTABLE
2233,1274,DEPT_SALES,160,1200,20,1,SHORT
2234,1413,DEPT_CANCEL,239,1000,181,5,ACCEPTABLE
2235,92,DEPT_SUPPORT,209,1000,306,2,SHORT
2236,563,DEPT_SALES,38,1200,568,1,EXCESSIVE
2237,1137,DEPT_MAIN,60,1000,668,9,SHORT
2238,1188,DEPT_MAIN,237,1000,39,7,ACCEPTABLE
2239,887,DEPT_CANCEL,124,1200,185,4,EXCESSIVE
2240,900,DEPT_SUPPORT,164,1000,195,2,SHORT
2241,643,DEPT_MAIN,82,1000,216,6,ACCEPTABLE
2242,1334,DEPT_SUPPORT,90,1200,15,9,EXCESSIVE
2243,387,DEPT_MAIN,127,1200,575,1,SHORT
2244,58,DEPT_MAIN,239,1000,283,4,EXCESSIVE
2245,222,DEPT_SUPPORT,115,900,415,4,SHORT
2246,79,DEPT_SALES,186,900,564,4,SHORT
2247,1427,DEPT_MAIN,150,1000,22,3,SHORT
2248,121,DEPT_CANCEL,97,1000,383,7,EXCESSIVE
2249,1428,DEPT_MAIN,89,1200,691,1,EXCESSIVE
2250,792,DEPT_SUPPORT,28,1000,57,9,SHORT
2251,1079,DEPT_SALES,154,1200,170,6,ACCEPTABLE
2252,318,DEPT_CANCEL,50,900,366,2,SHORT
2253,142,DEPT_SUPPORT,110,1200,514,2,ACCEPTABLE
2254,1234,DEPT_CANCEL,115,900,9,6,ACCEPTABLE
2255,843,DEPT_MAIN,27,900,394,9,SHORT
2256,1054,DEPT_SUPPORT,28,1000,248,1,ACCEPTABLE
2257,833,DEPT_SALES,106,1000,83,4,EXCESSIVE
2258,998,DEPT_SUPPORT,195,1000,563,2,EXCESSIVE
2259,752,DEPT_SALES,57,1000,623,9,EXCESSIVE
2260,525,DEPT_SALES,28,1000,622,8,ACCEPTABLE
2261,913,DEPT_SALES,112,1000,172,2,EXCESSIVE
2262,1377,DEPT_MAIN,129,1000,483,6,ACCEPTABLE
2263,161,DEPT_SUPPORT,145,1200,357,8,SHORT
2264,694,DEPT_SALES,165,1200,327,5,ACCEPTABLE
2265,41,DEPT_SUPPORT,196,1000,319,5,EXCESSIVE
2266,433,DEPT_SUPPORT,124,1200,56,1,EXCESSIVE
2267,342,DEPT_SALES,236,1200,46,8,ACCEPTABLE
2268,440,DEPT_SUPPORT,197,1200,661,1,SHORT
2269,136,DEPT_SUPPORT,247,1200,561,3,ACCEPTABLE
2270,548,DEPT_CANCEL,54,900,28,1,EXCESSIVE
2271,1116,DEPT_SUPPORT,155,1000,514,7,ACCEPTABLE
2272,243,DEPT_SUPPORT,35,900,95,7,SHORT
2273,174,DEPT_MAIN,88,1200,360,2,SHORT
2274,1291,DEPT_MAIN,4,1200,692,6,ACCEPTABLE
2275,1120,DEPT_SALES,27,900,168,8,SHORT
2276,1190,DEPT_MAIN,169,1200,308,9,EXCESSIVE
2277,1199,DEPT_MAIN,209,1000,244,5,SHORT
2278,2,DEPT_MAIN,22,900,178,4,SHORT
2279,785,DEPT_SALES,124,1200,446,7,SHORT
2280,1222,DEPT_MAIN,152,1000,314,5,SHORT
2281,1004,DEPT_MAIN,65,1200,373,8,EXCESSIVE
2282,341,DEPT_SALES,152,1000,292,1,EXCESSIVE
2283,840,DEPT_SALES,230,900,41,7,ACCEPTABLE
2284,896,DEPT_MAIN,168,1000,110,2,EXCESSIVE
2285,1096,DEPT_SUPPORT,19,1200,403,1,EXCESSIVE
2286,127,DEPT_SUPPORT,73,1000,339,1,EXCESSIVE
2287,1082,DEPT_MAIN,138,1200,133,4,ACCEPTABLE
2288,956,DEPT_SALES,61,900,268,3,EXCESSIVE
2289,1433,DEPT_SALES,3,1000,75,3,EXCESSIVE
2290,453,DEPT_SALES,109,1200,256,3,EXCESSIVE
2291,1317,DEPT_MAIN,93,900,633,4,SHORT
2292,321,DEPT_SUPPORT,163,1200,107,8,ACCEPTABLE
2293,714,DEPT_SUPPORT,203,900,578,9,ACCEPTABLE
2294,1269,DEPT_SALES,108,900,536,7,EXCESSIVE
2295,732,DEPT_SALES,172,1200,602,2,ACCEPTABLE
2296,834,DEPT_MAIN,30,1200,154,9,SHORT
2297,1482,DEPT_MAIN,219,1000,564,5,ACCEPTABLE
2298,1419,DEPT_SUPPORT,13,1000,620,1,ACCEPTABLE
2299,3,DEPT_SUPPORT,230,900,35,8,SHORT
2300,436,DEPT_SUPPORT,92,900,28,6,SHORT
2301,50,DEPT_SALES,214,1000,622,3,ACCEPTABLE
2302,344,DEPT_MAIN,123,1000,694,7,ACCEPTABLE
2303,1076,DEPT_CANCEL,118,1000,31,2,SHORT
2304,363,DEPT_SUPPORT,32,900,505,8,ACCEPTABLE
2305,1062,DEPT_CANCEL,216,1200,398,5,SHORT
2306,33,DEPT_CANCEL,167,1200,512,1,EXCESSIVE
2307,984,DEPT_SALES,23,900,97,7,SHORT
2308,1153,DEPT_SALES,160,1200,482,3,SHORT
2309,832,DEPT_SALES,92,900,354,1,SHORT
2310,624,DEPT_CANCEL,165,1200,254,1,SHORT
2311,1358,DEPT_SUPPORT,68,1000,284,3,SHORT
2312,105,DEPT_SALES,66,1000,156,8,SHORT
2313,1190,DEPT_CANCEL,84,1200,467,1,EXCESSIVE
2314,1267,DEPT_CANCEL,158,1000,478,8,SHORT
2315,544,DEPT_SUPPORT,169,1200,86,1,ACCEPTABLE
2316,574,DEPT_SUPPORT,28,1000,711,3,EXCESSIVE
2317,585,DEPT_SUPPORT,234,1000,631,6,ACCEPTABLE
2318,1303,DEPT_MAIN,239,1000,180,8,EXCESSIVE
2319,581,DEPT_MAIN,216,1200,426,8,EXCESSIVE
2320,1058,DEPT_SUPPORT,96,1000,88,3,ACCEPTABLE
2321,1152,DEPT_SUPPORT,180,1200,238,4,SHORT
2322,1102,DEPT_SALES,184,1200,263,7,SHORT
2323,505,DEPT_MAIN,135,1000,385,9,SHORT
2324,1085,DEPT_CANCEL,32,900,216,6,EXCESSIVE
2325,1095,DEPT_SALES,81,1000,140,8,EXCESSIVE
2326,277,DEPT_SUPPORT,244,1200,119,8,ACCEPTABLE
2327,1395,DEPT_CANCEL,118,1000,496,8,SHORT
2328,1114,DEPT_CANCEL,18,900,305,7,EXCESSIVE
2329,187,DEPT_SALES,60,1000,617,3,SHORT
2330,566,DEPT_SUPPORT,22,900,626,9,SHORT
2331,1263,DEPT_MAIN,31,1000,711,9,SHORT
2332,1260,DEPT_SUPPORT,71,1000,276,5,SHORT
2333,684,DEPT_MAIN,148,900,491,7,EXCESSIVE
2334,1152,DEPT_SUPPORT,25,900,708,5,SHORT
2335,6,DEPT_CANCEL,113,1200,686,9,SHORT
2336,1458,DEPT_SUPPORT,149,1200,352,3,EXCESSIVE
2337,1191,DEPT_SUPPORT,72,1200,382,3,EXCESSIVE
2338,568,DEPT_SUPPORT,107,1200,407,5,EXCESSIVE
2339,1416,DEPT_SUPPORT,163,1200,641,1,EXCESSIVE
2340,737,DEPT_CANCEL,173,1000,261,8,ACCEPTABLE
2341,7,DEPT_SUPPORT,144,1200,185,5,ACCEPTABLE
2342,786,DEPT_SALES,237,1000,312,7,ACCEPTABLE
2343,1495,DEPT_SALES,184,1200,52,6,SHORT
2344,563,DEPT_SALES,114,1000,152,7,EXCESSIVE
2345,531,DEPT_SUPPORT,143,900,587,2,SHORT
2346,1282,DEPT_CANCEL,171,1200,46,2,SHORT
2347,114,DEPT_CANCEL,118,1000,472,5,SHORT
2348,1193,DEPT_SALES,29,1200,151,6,EXCESSIVE
2349,754,DEPT_SUPPORT,113,1200,513,1,EXCESSIVE
2350,776,DEPT_SALES,141,900,562,1,ACCEPTABLE
2351,866,DEPT_MAIN,18,900,152,4,ACCEPTABLE
2352,551,DEPT_SALES,201,1000,244,4,SHORT
2353,1029,DEPT_MAIN,135,1000,652,7,EXCESSIVE
2354,1415,DEPT_SALES,31,1000,84,6,SHORT
2355,1324,DEPT_SUPPORT,233,1000,45,9,SHORT
2356,1460,DEPT_CANCEL,55,1200,33,7,EXCESSIVE
2357,1156,DEPT_SUPPORT,176,1000,555,4,SHORT
2358,881,DEPT_MAIN,233,1000,66,4,SHORT
2359,1180,DEPT_SALES,31,1000,681,3,SHORT
2360,421,DEPT_CANCEL,119,900,33,6,SHORT
2361,1126,DEPT_SUPPORT,51,1200,440,7,SHORT
2362,239,DEPT_MAIN,53,1000,608,2,EXCESSIVE
2363,1404,DEPT_MAIN,245,900,656,3,SHORT
2364,62,DEPT_SUPPORT,105,1000,646,3,EXCESSIVE
2365,911,DEPT_MAIN,125,1200,333,5,EXCESSIVE
2366,957,DEPT_MAIN,91,900,424,6,SHORT
2367,970,DEPT_CANCEL,38,1200,123,8,EXCESSIVE
2368,460,DEPT_SALES,218,1000,70,5,ACCEPTABLE
2369,570,DEPT_MAIN,49,1200,76,6,ACCEPTABLE
2370,421,DEPT_CANCEL,210,900,595,1,EXCESSIVE
2371,631,DEPT_SALES,137,900,666,9,SHORT
2372,1457,DEPT_MAIN,94,900,377,9,EXCESSIVE
2373,840,DEPT_MAIN,34,900,700,9,SHORT
2374,683,DEPT_MAIN,80,1000,426,7,ACCEPTABLE
2375,1041,DEPT_MAIN,206,1200,13,5,SHORT
2376,986,DEPT_SALES,157,900,321,5,EXCESSIVE
2377,723,DEPT_SUPPORT,165,1200,26,1,SHORT
2378,647,DEPT_MAIN,119,900,9,3,SHORT
2379,736,DEPT_CANCEL,157,900,126,8,ACCEPTABLE
2380,1095,DEPT_SALES,138,1200,547,2,SHORT
2381,1038,DEPT_MAIN,6,1000,280,5,SHORT
2382,1067,DEPT_MAIN,236,1200,676,4,EXCESSIVE
2383,253,DEPT_CANCEL,192,1000,402,8,SHORT
2384,311,DEPT_MAIN,179,1200,585,3,EXCESSIVE
2385,1256,DEPT_SUPPORT,5,1200,579,5,SHORT
2386,588,DEPT_CANCEL,195,1000,36,8,ACCEPTABLE
2387,206,DEPT_MAIN,139,900,162,4,SHORT
2388,597,DEPT_CANCEL,67,1000,191,6,EXCESSIVE
2389,355,DEPT_SALES,123,1000,245,9,SHORT
2390,1125,DEPT_SALES,110,1200,206,2,EXCESSIVE
2391,786,DEPT_CANCEL,192,1000,334,3,ACCEPTABLE
2392,1216,DEPT_CANCEL,34,900,311,8,ACCEPTABLE
2393,1276,DEPT_SALES,62,1000,226,4,SHORT
2394,606,DEPT_SALES,111,900,573,6,ACCEPTABLE
2395,781,DEPT_SALES,103,1200,506,7,EXCESSIVE
2396,1389,DEPT_SUPPORT,50,900,135,6,SHORT
2397,1093,DEPT_CANCEL,218,1000,720,2,ACCEPTABLE
2398,221,DEPT_CANCEL,62,1000,221,5,EXCESSIVE
2399,242,DEPT_MAIN,133,1000,475,1,ACCEPTABLE
2400,1458,DEPT_CANCEL,119,900,338,9,EXCESSIVE
2401,663,DEPT_MAIN,208,900,4,7,SHORT
2402,351,DEPT_SALES,194,1200,368,6,EXCESSIVE
2403,133,DEPT_SUPPORT,219,1000,304,1,ACCEPTABLE
2404,231,DEPT_SUPPORT,11,1000,16,6,ACCEPTABLE
2405,361,DEPT_MAIN,93,900,309,1,SHORT
2406,407,DEPT_CANCEL,193,1200,119,2,SHORT
2407,47,DEPT_SUPPORT,198,1000,37,2,ACCEPTABLE
2408,1085,DEPT_MAIN,240,1200,280,8,SHORT
2409,512,DEPT_MAIN,226,1200,629,7,EXCESSIVE
2410,47,DEPT_SUPPORT,110,1200,720,6,SHORT
2411,484,DEPT_SUPPORT,125,1200,282,4,ACCEPTABLE
2412,185,DEPT_CANCEL,28,1000,195,1,SHORT
2413,946,DEPT_MAIN,99,1200,204,5,SHORT
2414,1074,DEPT_SUPPORT,116,900,486,4,EXCESSIVE
2415,441,DEPT_CANCEL,126,1000,331,7,SHORT
2416,638,DEPT_SUPPORT,206,1200,509,2,SHORT
2417,911,DEPT_CANCEL,158,1000,239,1,ACCEPTABLE
2418,1408,DEPT_SALES,54,900,76,8,SHORT
2419,1185,DEPT_MAIN,44,1200,421,7,ACCEPTABLE
2420,120,DEPT_CANCEL,111,900,391,7,SHORT
2421,960,DEPT_SUPPORT,201,1000,178,7,ACCEPTABLE
2422,1314,DEPT_SALES,175,1000,553,6,EXCESSIVE
2423,52,DEPT_MAIN,54,900,64,1,ACCEPTABLE
2424,1483,DEPT_SALES,197,1200,39,6,EXCESSIVE
2425,1422,DEPT_MAIN,152,1000,185,4,EXCESSIVE
2426,1001,DEPT_CANCEL,235,900,590,8,ACCEPTABLE
2427,9,DEPT_SALES,232,900,614,1,SHORT
2428,243,DEPT_SUPPORT,83,900,684,7,ACCEPTABLE
2429,1250,DEPT_SALES,172,1200,186,8,SHORT
2430,1103,DEPT_CANCEL,53,1000,329,5,EXCESSIVE
2431,1363,DEPT_CANCEL,67,1000,102,1,ACCEPTABLE
2432,256,DEPT_SUPPORT,45,1000,198,1,ACCEPTABLE
2433,1057,DEPT_MAIN,172,1200,230,2,SHORT
2434,588,DEPT_CANCEL,114,1000,293,3,EXCESSIVE
2435,962,DEPT_SALES,224,900,374,3,ACCEPTABLE
2436,1238,DEPT_SALES,44,1200,337,3,EXCESSIVE
2437,113,DEPT_SALES,8,1200,632,4,SHORT
2438,1102,DEPT_SALES,12,1000,462,5,EXCESSIVE
2439,1150,DEPT_SALES,117,1000,639,2,ACCEPTABLE
2440,677,DEPT_MAIN,90,1200,444,7,SHORT
2441,648,DEPT_CANCEL,22,900,348,3,SHORT
2442,77,DEPT_SALES,200,1000,356,8,ACCEPTABLE
2443,652,DEPT_CANCEL,3,1000,513,9,EXCESSIVE
2444,610,DEPT_SALES,163,1200,18,7,ACCEPTABLE
2445,1483,DEPT_MAIN,32,900,306,9,EXCESSIVE
2446,1165,DEPT_CANCEL,177,1000,530,8,ACCEPTABLE
2447,656,DEPT_SUPPORT,21,900,427,5,SHORT
2448,876,DEPT_CANCEL,46,900,73,1,EXCESSIVE
2449,1330,DEPT_MAIN,121,900,175,8,EXCESSIVE
2450,361,DEPT_MAIN,120,1200,586,2,SHORT
2451,1156,DEPT_MAIN,73,1000,366,3,ACCEPTABLE
2452,687,DEPT_CANCEL,136,1200,386,4,ACCEPTABLE
2453,624,DEPT_MAIN,33,1200,427,8,ACCEPTABLE
2454,601,DEPT_CANCEL,96,1000,50,1,SHORT
2455,913,DEPT_CANCEL,165,1200,465,7,EXCESSIVE
2456,14,DEPT_MAIN,125,1200,583,3,EXCESSIVE
2457,155,DEPT_SUPPORT,240,1200,280,2,SHORT
2458,1455,DEPT_MAIN,87,900,583,6,EXCESSIVE
2459,392,DEPT_MAIN,21,900,108,2,SHORT
2460,401,DEPT_SALES,219,1000,160,2,SHORT
2461,744,DEPT_SALES,157,900,582,7,ACCEPTABLE
2462,915,DEPT_SUPPORT,172,1200,643,5,ACCEPTABLE
2463,17,DEPT_MAIN,80,1000,276,3,SHORT
2464,246,DEPT_CANCEL,241,1200,293,6,EXCESSIVE
2465,2,DEPT_SALES,2,900,228,3,ACCEPTABLE
2466,1311,DEPT_SUPPORT,65,1200,127,9,ACCEPTABLE
2467,1053,DEPT_MAIN,117,1000,210,6,EXCESSIVE
2468,1214,DEPT_CANCEL,68,1000,250,8,EXCESSIVE
2469,1489,DEPT_CANCEL,95,1000,677,3,ACCEPTABLE
2470,996,DEPT_SALES,164,1000,50,9,ACCEPTABLE
2471,66,DEPT_SALES,113,1200,36,1,EXCESSIVE
2472,1317,DEPT_SUPPORT,231,1200,544,2,ACCEPTABLE
2473,476,DEPT_SALES,196,1000,309,9,ACCEPTABLE
2474,796,DEPT_SUPPORT,199,1200,399,8,SHORT
2475,222,DEPT_MAIN,135,1000,75,2,SHORT
2476,578,DEPT_SUPPORT,195,1000,402,4,SHORT
2477,259,DEPT_SUPPORT,63,900,444,1,SHORT
2478,720,DEPT_SALES,68,1000,332,5,SHORT
2479,368,DEPT_SUPPORT,124,1200,42,1,EXCESSIVE
2480,931,DEPT_SUPPORT,51,1200,315,5,SHORT
2481,708,DEPT_SUPPORT,140,1000,184,2,ACCEPTABLE
2482,522,DEPT_SUPPORT,250,900,45,2,EXCESSIVE
2483,1316,DEPT_SUPPORT,31,1000,44,8,EXCESSIVE
2484,1315,DEPT_MAIN,12,1000,248,3,ACCEPTABLE
2485,696,DEPT_MAIN,218,1000,534,7,EXCESSIVE
2486,727,DEPT_CANCEL,69,1200,208,4,ACCEPTABLE
2487,506,DEPT_SALES,187,1200,287,4,EXCESSIVE
2488,813,DEPT_MAIN,3,1000,503,8,ACCEPTABLE
2489,1326,DEPT_MAIN,21,900,277,7,SHORT
2490,864,DEPT_MAIN,167,1200,92,8,EXCESSIVE
2491,24,DEPT_MAIN,36,1000,487,4,EXCESSIVE
2492,1195,DEPT_SALES,216,1200,123,4,SHORT
2493,852,DEPT_CANCEL,192,1000,455,1,EXCESSIVE
2494,1063,DEPT_SUPPORT,11,1000,697,5,EXCESSIVE
2495,31,DEPT_CANCEL,121,900,251,7,EXCESSIVE
2496,105,DEPT_SUPPORT,17,1200,14,4,EXCESSIVE
2497,1188,DEPT_MAIN,15,1200,451,8,EXCESSIVE
2498,1178,DEPT_MAIN,159,900,7,4,SHORT
2499,83,DEPT_SUPPORT,52,1000,634,1,ACCEPTABLE
2500,1031,DEPT_SALES,172,1200,381,3,EXCESSIVE
2501,1333,DEPT_SALES,208,900,306,8,SHORT
2502,624,DEPT_SUPPORT,215,900,615,1,SHORT
2503,988,DEPT_CANCEL,181,1200,177,2,ACCEPTABLE
2504,1335,DEPT_MAIN,52,1000,255,4,ACCEPTABLE
2505,1044,DEPT_CANCEL,117,1000,185,5,EXCESSIVE
2506,1141,DEPT_SUPPORT,184,1200,389,6,SHORT
2507,787,DEPT_CANCEL,142,1200,73,3,ACCEPTABLE
2508,374,DEPT_SALES,46,900,73,1,SHORT
2509,1348,DEPT_SALES,173,1000,286,5,ACCEPTABLE
2510,1033,DEPT_CANCEL,203,900,49,3,ACCEPTABLE
2511,298,DEPT_SUPPORT,209,1000,83,3,ACCEPTABLE
2512,1454,DEPT_MAIN,91,900,558,4,SHORT
2513,424,DEPT_SUPPORT,91,900,238,8,SHORT
2514,1305,DEPT_CANCEL,210,900,132,9,SHORT
2515,608,DEPT_SALES,247,1200,574,8,SHORT
2516,838,DEPT_CANCEL,215,900,467,3,SHORT
2517,1052,DEPT_CANCEL,137,900,182,6,ACCEPTABLE
2518,309,DEPT_SALES,202,1200,260,3,ACCEPTABLE
2519,217,DEPT_SALES,144,1200,470,3,ACCEPTABLE
2520,589,DEPT_SALES,211,1000,291,5,SHORT
2521,1172,DEPT_MAIN,95,1000,592,8,ACCEPTABLE
2522,671,DEPT_SUPPORT,43,1000,276,2,ACCEPTABLE
2523,1473,DEPT_SUPPORT,216,1200,122,6,EXCESSIVE
2524,402,DEPT_SALES,59,900,199,2,EXCESSIVE
2525,1413,DEPT_CANCEL,129,1000,705,7,ACCEPTABLE
2526,1020,DEPT_CANCEL,99,1200,411,1,ACCEPTABLE
2527,658,DEPT_SUPPORT,153,1000,629,6,SHORT
2528,1238,DEPT_CANCEL,11,1000,66,7,SHORT
2529,936,DEPT_CANCEL,75,1200,408,7,ACCEPTABLE
2530,1283,DEPT_MAIN,104,1000,449,5,EXCESSIVE
2531,1301,DEPT_SALES,208,900,618,6,ACCEPTABLE
2532,225,DEPT_SALES,104,1000,120,9,EXCESSIVE
2533,443,DEPT_SUPPORT,80,1000,515,9,SHORT
2534,1432,DEPT_CANCEL,32,900,289,2,ACCEPTABLE
2535,1349,DEPT_MAIN,114,1000,513,6,SHORT
2536,837,DEPT_SALES,123,1000,163,3,EXCESSIVE
2537,1138,DEPT_SALES,139,900,395,4,ACCEPTABLE
2538,1060,DEPT_CANCEL,72,1200,531,4,SHORT
2539,961,DEPT_SUPPORT,29,1200,571,7,SHORT
2540,1467,DEPT_SALES,234,1000,406,2,ACCEPTABLE
2541,922,DEPT_SUPPORT,177,1000,150,1,EXCESSIVE
2542,125,DEPT_SUPPORT,94,900,704,8,ACCEPTABLE
2543,1302,DEPT_MAIN,177,1000,601,3,SHORT
2544,560,DEPT_CANCEL,8,1200,126,8,SHORT
2545,1459,DEPT_SUPPORT,163,1200,609,4,EXCESSIVE
2546,1408,DEPT_CANCEL,28,1000,488,9,SHORT
2547,1192,DEPT_SUPPORT,158,1000,32,4,SHORT
2548,1398,DEPT_MAIN,93,900,445,3,EXCESSIVE
2549,71,DEPT_CANCEL,243,900,204,4,SHORT
2550,782,DEPT_MAIN,88,1200,332,4,SHORT
2551,306,DEPT_MAIN,241,1200,695,1,ACCEPTABLE
2552,685,DEPT_CANCEL,127,1200,468,7,EXCESSIVE
2553,243,DEPT_CANCEL,215,900,537,9,SHORT
2554,462,DEPT_SUPPORT,191,900,295,6,ACCEPTABLE
2555,463,DEPT_MAIN,192,1000,147,4,EXCESSIVE
2556,91,DEPT_MAIN,62,1000,475,8,SHORT
2557,1087,DEPT_SUPPORT,201,1000,259,4,ACCEPTABLE
2558,840,DEPT_SUPPORT,112,1000,135,9,ACCEPTABLE
2559,1228,DEPT_MAIN,140,1000,658,8,SHORT
2560,377,DEPT_SALES,218,1000,202,5,ACCEPTABLE
2561,306,DEPT_SUPPORT,14,900,127,9,EXCESSIVE
2562,34,DEPT_MAIN,248,1000,264,5,ACCEPTABLE
2563,606,DEPT_CANCEL,240,1200,82,8,EXCESSIVE
2564,1271,DEPT_SUPPORT,3,1000,75,8,ACCEPTABLE
2565,292,DEPT_SALES,239,1000,79,8,SHORT
2566,411,DEPT_SALES,133,1000,416,4,ACCEPTABLE
2567,214,DEPT_MAIN,195,1000,3,1,ACCEPTABLE
2568,1030,DEPT_SALES,125,1200,630,7,SHORT
2569,300,DEPT_MAIN,45,1000,480,7,ACCEPTABLE
2570,721,DEPT_MAIN,212,900,47,2,SHORT
2571,10,DEPT_CANCEL,150,1000,179,7,SHORT
2572,986,DEPT_SUPPORT,177,1000,412,5,ACCEPTABLE
2573,1227,DEPT_MAIN,163,1200,638,6,EXCESSIVE
2574,503,DEPT_SALES,163,1200,247,6,SHORT
2575,1459,DEPT_SUPPORT,163,1200,119,5,EXCESSIVE
2576,26,DEPT_SALES,31,1000,471,1,SHORT
2577,808,DEPT_MAIN,152,1000,718,5,ACCEPTABLE
2578,823,DEPT_SUPPORT,119,900,358,6,EXCESSIVE
2579,1171,DEPT_CANCEL,37,1200,410,7,ACCEPTABLE
2580,854,DEPT_SUPPORT,143,900,714,4,EXCESSIVE
2581,450,DEPT_MAIN,77,1000,660,1,EXCESSIVE
2582,269,DEPT_MAIN,156,1000,216,6,EXCESSIVE
2583,50,DEPT_SUPPORT,250,900,575,6,SHORT
2584,637,DEPT_SALES,46,900,323,6,EXCESSIVE
2585,1373,DEPT_MAIN,242,900,17,5,ACCEPTABLE
2586,309,DEPT_MAIN,234,1000,568,8,ACCEPTABLE
2587,1151,DEPT_SALES,60,1000,569,6,EXCESSIVE
2588,931,DEPT_MAIN,156,1000,93,3,ACCEPTABLE
2589,448,DEPT_SUPPORT,23,900,44,9,ACCEPTABLE
2590,1380,DEPT_MAIN,18,900,440,5,SHORT
2591,368,DEPT_CANCEL,112,1000,435,1,SHORT
2592,1451,DEPT_SUPPORT,51,1200,560,8,ACCEPTABLE
2593,660,DEPT_CANCEL,191,900,27,1,EXCESSIVE
2594,1445,DEPT_SUPPORT,15,1200,400,1,EXCESSIVE
2595,1255,DEPT_MAIN,170,1000,416,6,ACCEPTABLE
2596,610,DEPT_MAIN,121,900,487,6,EXCESSIVE
2597,1303,DEPT_SUPPORT,142,1200,155,1,SHORT
2598,542,DEPT_CANCEL,230,900,204,9,EXCESSIVE
2599,204,DEPT_SUPPORT,245,900,308,2,ACCEPTABLE
2600,908,DEPT_SUPPORT,145,1200,411,9,EXCESSIVE
